Row,Long,Lat,Segment,ObjectID,LHDCode,LHDName,LHDSegment
14964,152.1757,-29.8221,1,7,X810,Northern NSW,X810.s1
14965,152.1713,-29.8237,1,7,X810,Northern NSW,X810.s1
14966,152.1704,-29.8221,1,7,X810,Northern NSW,X810.s1
14967,152.1764,-29.8173,1,7,X810,Northern NSW,X810.s1
14968,152.178,-29.8131,1,7,X810,Northern NSW,X810.s1
14969,152.1769,-29.8113,1,7,X810,Northern NSW,X810.s1
14970,152.1796,-29.8098,1,7,X810,Northern NSW,X810.s1
14971,152.1799,-29.8067,1,7,X810,Northern NSW,X810.s1
14972,152.186,-29.8047,1,7,X810,Northern NSW,X810.s1
14973,152.1929,-29.8068,1,7,X810,Northern NSW,X810.s1
14974,152.1865,-29.8026,1,7,X810,Northern NSW,X810.s1
14975,152.1876,-29.7997,1,7,X810,Northern NSW,X810.s1
14976,152.1939,-29.8004,1,7,X810,Northern NSW,X810.s1
14977,152.1902,-29.7965,1,7,X810,Northern NSW,X810.s1
14978,152.1905,-29.7932,1,7,X810,Northern NSW,X810.s1
14979,152.1929,-29.7917,1,7,X810,Northern NSW,X810.s1
14980,152.191,-29.7883,1,7,X810,Northern NSW,X810.s1
14981,152.1977,-29.7889,1,7,X810,Northern NSW,X810.s1
14982,152.2028,-29.7871,1,7,X810,Northern NSW,X810.s1
14983,152.2016,-29.781,1,7,X810,Northern NSW,X810.s1
14984,152.2068,-29.777,1,7,X810,Northern NSW,X810.s1
14985,152.2051,-29.7718,1,7,X810,Northern NSW,X810.s1
14986,152.2101,-29.7687,1,7,X810,Northern NSW,X810.s1
14987,152.2132,-29.7626,1,7,X810,Northern NSW,X810.s1
14988,152.2161,-29.7607,1,7,X810,Northern NSW,X810.s1
14989,152.2261,-29.7612,1,7,X810,Northern NSW,X810.s1
14990,152.2298,-29.7547,1,7,X810,Northern NSW,X810.s1
14991,152.2344,-29.7569,1,7,X810,Northern NSW,X810.s1
14992,152.2418,-29.7548,1,7,X810,Northern NSW,X810.s1
14993,152.2487,-29.7572,1,7,X810,Northern NSW,X810.s1
14994,152.2538,-29.7521,1,7,X810,Northern NSW,X810.s1
14995,152.2552,-29.7567,1,7,X810,Northern NSW,X810.s1
14996,152.2579,-29.7584,1,7,X810,Northern NSW,X810.s1
14997,152.2602,-29.7574,1,7,X810,Northern NSW,X810.s1
14998,152.2608,-29.7544,1,7,X810,Northern NSW,X810.s1
14999,152.2645,-29.751,1,7,X810,Northern NSW,X810.s1
15000,152.2629,-29.747,1,7,X810,Northern NSW,X810.s1
15001,152.2581,-29.7442,1,7,X810,Northern NSW,X810.s1
15002,152.2592,-29.7395,1,7,X810,Northern NSW,X810.s1
15003,152.255,-29.7353,1,7,X810,Northern NSW,X810.s1
15004,152.2551,-29.7334,1,7,X810,Northern NSW,X810.s1
15005,152.2616,-29.7275,1,7,X810,Northern NSW,X810.s1
15006,152.2642,-29.7287,1,7,X810,Northern NSW,X810.s1
15007,152.2656,-29.7274,1,7,X810,Northern NSW,X810.s1
15008,152.2622,-29.7114,1,7,X810,Northern NSW,X810.s1
15009,152.2648,-29.7091,1,7,X810,Northern NSW,X810.s1
15010,152.2711,-29.7077,1,7,X810,Northern NSW,X810.s1
15011,152.2683,-29.7038,1,7,X810,Northern NSW,X810.s1
15012,152.2626,-29.7024,1,7,X810,Northern NSW,X810.s1
15013,152.261,-29.7003,1,7,X810,Northern NSW,X810.s1
15014,152.2624,-29.6968,1,7,X810,Northern NSW,X810.s1
15015,152.2701,-29.6918,1,7,X810,Northern NSW,X810.s1
15016,152.2712,-29.6859,1,7,X810,Northern NSW,X810.s1
15017,152.2761,-29.6822,1,7,X810,Northern NSW,X810.s1
15018,152.2768,-29.6725,1,7,X810,Northern NSW,X810.s1
15019,152.2807,-29.6659,1,7,X810,Northern NSW,X810.s1
15020,152.2835,-29.666,1,7,X810,Northern NSW,X810.s1
15021,152.2857,-29.6732,1,7,X810,Northern NSW,X810.s1
15022,152.2895,-29.6763,1,7,X810,Northern NSW,X810.s1
15023,152.2942,-29.6693,1,7,X810,Northern NSW,X810.s1
15024,152.3038,-29.6676,1,7,X810,Northern NSW,X810.s1
15025,152.3053,-29.6618,1,7,X810,Northern NSW,X810.s1
15026,152.3078,-29.6648,1,7,X810,Northern NSW,X810.s1
15027,152.3116,-29.6649,1,7,X810,Northern NSW,X810.s1
15028,152.3103,-29.6558,1,7,X810,Northern NSW,X810.s1
15029,152.3125,-29.6514,1,7,X810,Northern NSW,X810.s1
15030,152.3257,-29.6555,1,7,X810,Northern NSW,X810.s1
15031,152.3271,-29.6539,1,7,X810,Northern NSW,X810.s1
15032,152.3266,-29.6478,1,7,X810,Northern NSW,X810.s1
15033,152.3361,-29.6408,1,7,X810,Northern NSW,X810.s1
15034,152.3545,-29.5453,1,7,X810,Northern NSW,X810.s1
15035,152.3602,-29.5396,1,7,X810,Northern NSW,X810.s1
15036,152.3777,-29.5311,1,7,X810,Northern NSW,X810.s1
15037,152.381,-29.5312,1,7,X810,Northern NSW,X810.s1
15038,152.384,-29.5276,1,7,X810,Northern NSW,X810.s1
15039,152.387,-29.5275,1,7,X810,Northern NSW,X810.s1
15040,152.3868,-29.5244,1,7,X810,Northern NSW,X810.s1
15041,152.3898,-29.5218,1,7,X810,Northern NSW,X810.s1
15042,152.3926,-29.5226,1,7,X810,Northern NSW,X810.s1
15043,152.3941,-29.5206,1,7,X810,Northern NSW,X810.s1
15044,152.4005,-29.5201,1,7,X810,Northern NSW,X810.s1
15045,152.4056,-29.5166,1,7,X810,Northern NSW,X810.s1
15046,152.4063,-29.5136,1,7,X810,Northern NSW,X810.s1
15047,152.4096,-29.5116,1,7,X810,Northern NSW,X810.s1
15048,152.4094,-29.5084,1,7,X810,Northern NSW,X810.s1
15049,152.4125,-29.5069,1,7,X810,Northern NSW,X810.s1
15050,152.3888,-29.4453,1,7,X810,Northern NSW,X810.s1
15051,152.3946,-29.4461,1,7,X810,Northern NSW,X810.s1
15052,152.3972,-29.4318,1,7,X810,Northern NSW,X810.s1
15053,152.4043,-29.4328,1,7,X810,Northern NSW,X810.s1
15054,152.4101,-29.4008,1,7,X810,Northern NSW,X810.s1
15055,152.4087,-29.3985,1,7,X810,Northern NSW,X810.s1
15056,152.4134,-29.3995,1,7,X810,Northern NSW,X810.s1
15057,152.4196,-29.3983,1,7,X810,Northern NSW,X810.s1
15058,152.4215,-29.3951,1,7,X810,Northern NSW,X810.s1
15059,152.4272,-29.3923,1,7,X810,Northern NSW,X810.s1
15060,152.429,-29.3918,1,7,X810,Northern NSW,X810.s1
15061,152.4308,-29.3938,1,7,X810,Northern NSW,X810.s1
15062,152.4325,-29.3926,1,7,X810,Northern NSW,X810.s1
15063,152.4333,-29.3867,1,7,X810,Northern NSW,X810.s1
15064,152.436,-29.3821,1,7,X810,Northern NSW,X810.s1
15065,152.4344,-29.3787,1,7,X810,Northern NSW,X810.s1
15066,152.441,-29.3753,1,7,X810,Northern NSW,X810.s1
15067,152.4404,-29.3723,1,7,X810,Northern NSW,X810.s1
15068,152.4443,-29.3705,1,7,X810,Northern NSW,X810.s1
15069,152.4428,-29.3677,1,7,X810,Northern NSW,X810.s1
15070,152.4456,-29.3659,1,7,X810,Northern NSW,X810.s1
15071,152.4468,-29.3612,1,7,X810,Northern NSW,X810.s1
15072,152.4524,-29.3599,1,7,X810,Northern NSW,X810.s1
15073,152.4509,-29.358,1,7,X810,Northern NSW,X810.s1
15074,152.3315,-29.3418,1,7,X810,Northern NSW,X810.s1
15075,152.3354,-29.3404,1,7,X810,Northern NSW,X810.s1
15076,152.337,-29.3369,1,7,X810,Northern NSW,X810.s1
15077,152.3313,-29.329,1,7,X810,Northern NSW,X810.s1
15078,152.3083,-29.3216,1,7,X810,Northern NSW,X810.s1
15079,152.3001,-29.3136,1,7,X810,Northern NSW,X810.s1
15080,152.3014,-29.3108,1,7,X810,Northern NSW,X810.s1
15081,152.2983,-29.3074,1,7,X810,Northern NSW,X810.s1
15082,152.3,-29.3045,1,7,X810,Northern NSW,X810.s1
15083,152.3088,-29.3049,1,7,X810,Northern NSW,X810.s1
15084,152.3095,-29.302,1,7,X810,Northern NSW,X810.s1
15085,152.3147,-29.2985,1,7,X810,Northern NSW,X810.s1
15086,152.3118,-29.2962,1,7,X810,Northern NSW,X810.s1
15087,152.3115,-29.2901,1,7,X810,Northern NSW,X810.s1
15088,152.3065,-29.2831,1,7,X810,Northern NSW,X810.s1
15089,152.3142,-29.2825,1,7,X810,Northern NSW,X810.s1
15090,152.3152,-29.2802,1,7,X810,Northern NSW,X810.s1
15091,152.3211,-29.2775,1,7,X810,Northern NSW,X810.s1
15092,152.3229,-29.2701,1,7,X810,Northern NSW,X810.s1
15093,152.3374,-29.2636,1,7,X810,Northern NSW,X810.s1
15094,152.3405,-29.2574,1,7,X810,Northern NSW,X810.s1
15095,152.3445,-29.2538,1,7,X810,Northern NSW,X810.s1
15096,152.3472,-29.2537,1,7,X810,Northern NSW,X810.s1
15097,152.3518,-29.2487,1,7,X810,Northern NSW,X810.s1
15098,152.3575,-29.2506,1,7,X810,Northern NSW,X810.s1
15099,152.3653,-29.246,1,7,X810,Northern NSW,X810.s1
15100,152.3686,-29.2471,1,7,X810,Northern NSW,X810.s1
15101,152.3757,-29.2438,1,7,X810,Northern NSW,X810.s1
15102,152.3805,-29.2453,1,7,X810,Northern NSW,X810.s1
15103,152.3876,-29.24,1,7,X810,Northern NSW,X810.s1
15104,152.3937,-29.2414,1,7,X810,Northern NSW,X810.s1
15105,152.4141,-29.2289,1,7,X810,Northern NSW,X810.s1
15106,152.4113,-29.2261,1,7,X810,Northern NSW,X810.s1
15107,152.4111,-29.22,1,7,X810,Northern NSW,X810.s1
15108,152.4052,-29.2112,1,7,X810,Northern NSW,X810.s1
15109,152.4101,-29.201,1,7,X810,Northern NSW,X810.s1
15110,152.4185,-29.1902,1,7,X810,Northern NSW,X810.s1
15111,152.4219,-29.1803,1,7,X810,Northern NSW,X810.s1
15112,152.4251,-29.1784,1,7,X810,Northern NSW,X810.s1
15113,152.4215,-29.1739,1,7,X810,Northern NSW,X810.s1
15114,152.4175,-29.1722,1,7,X810,Northern NSW,X810.s1
15115,152.4189,-29.1688,1,7,X810,Northern NSW,X810.s1
15116,152.4142,-29.1651,1,7,X810,Northern NSW,X810.s1
15117,152.4138,-29.1613,1,7,X810,Northern NSW,X810.s1
15118,152.4178,-29.1523,1,7,X810,Northern NSW,X810.s1
15119,152.4238,-29.1522,1,7,X810,Northern NSW,X810.s1
15120,152.4289,-29.1505,1,7,X810,Northern NSW,X810.s1
15121,152.4349,-29.1453,1,7,X810,Northern NSW,X810.s1
15122,152.4442,-29.1442,1,7,X810,Northern NSW,X810.s1
15123,152.455,-29.089,1,7,X810,Northern NSW,X810.s1
15124,152.421,-29.0841,1,7,X810,Northern NSW,X810.s1
15125,152.419,-29.081,1,7,X810,Northern NSW,X810.s1
15126,152.423,-29.0787,1,7,X810,Northern NSW,X810.s1
15127,152.4243,-29.0746,1,7,X810,Northern NSW,X810.s1
15128,152.4279,-29.0745,1,7,X810,Northern NSW,X810.s1
15129,152.4309,-29.0719,1,7,X810,Northern NSW,X810.s1
15130,152.4304,-29.0643,1,7,X810,Northern NSW,X810.s1
15131,152.4358,-29.0594,1,7,X810,Northern NSW,X810.s1
15132,152.4365,-29.0564,1,7,X810,Northern NSW,X810.s1
15133,152.4411,-29.0531,1,7,X810,Northern NSW,X810.s1
15134,152.4439,-29.0398,1,7,X810,Northern NSW,X810.s1
15135,152.4238,-29.0366,1,7,X810,Northern NSW,X810.s1
15136,152.4298,-29.0327,1,7,X810,Northern NSW,X810.s1
15137,152.4379,-29.0322,1,7,X810,Northern NSW,X810.s1
15138,152.4461,-29.0283,1,7,X810,Northern NSW,X810.s1
15139,152.4564,-29.0332,1,7,X810,Northern NSW,X810.s1
15140,152.4598,-29.0316,1,7,X810,Northern NSW,X810.s1
15141,152.4541,-29.0245,1,7,X810,Northern NSW,X810.s1
15142,152.4552,-29.0205,1,7,X810,Northern NSW,X810.s1
15143,152.465,-29.0077,1,7,X810,Northern NSW,X810.s1
15144,152.4724,-29.0039,1,7,X810,Northern NSW,X810.s1
15145,152.4648,-28.9985,1,7,X810,Northern NSW,X810.s1
15146,152.4639,-28.992,1,7,X810,Northern NSW,X810.s1
15147,152.4659,-28.9904,1,7,X810,Northern NSW,X810.s1
15148,152.4744,-28.992,1,7,X810,Northern NSW,X810.s1
15149,152.4762,-28.9904,1,7,X810,Northern NSW,X810.s1
15150,152.4729,-28.9802,1,7,X810,Northern NSW,X810.s1
15151,152.4636,-28.9792,1,7,X810,Northern NSW,X810.s1
15152,152.4621,-28.9778,1,7,X810,Northern NSW,X810.s1
15153,152.4626,-28.9759,1,7,X810,Northern NSW,X810.s1
15154,152.4721,-28.9725,1,7,X810,Northern NSW,X810.s1
15155,152.4767,-28.9726,1,7,X810,Northern NSW,X810.s1
15156,152.4886,-28.9771,1,7,X810,Northern NSW,X810.s1
15157,152.4894,-28.9752,1,7,X810,Northern NSW,X810.s1
15158,152.4867,-28.97,1,7,X810,Northern NSW,X810.s1
15159,152.5096,-28.9733,1,7,X810,Northern NSW,X810.s1
15160,152.5083,-28.9804,1,7,X810,Northern NSW,X810.s1
15161,152.5169,-28.9816,1,7,X810,Northern NSW,X810.s1
15162,152.5166,-28.9836,1,7,X810,Northern NSW,X810.s1
15163,152.5257,-28.9847,1,7,X810,Northern NSW,X810.s1
15164,152.53,-28.9885,1,7,X810,Northern NSW,X810.s1
15165,152.5329,-28.9839,1,7,X810,Northern NSW,X810.s1
15166,152.534,-28.9857,1,7,X810,Northern NSW,X810.s1
15167,152.5585,-28.9901,1,7,X810,Northern NSW,X810.s1
15168,152.5606,-28.9863,1,7,X810,Northern NSW,X810.s1
15169,152.5562,-28.9662,1,7,X810,Northern NSW,X810.s1
15170,152.5534,-28.9606,1,7,X810,Northern NSW,X810.s1
15171,152.5539,-28.9564,1,7,X810,Northern NSW,X810.s1
15172,152.5503,-28.9549,1,7,X810,Northern NSW,X810.s1
15173,152.5491,-28.9467,1,7,X810,Northern NSW,X810.s1
15174,152.5458,-28.9424,1,7,X810,Northern NSW,X810.s1
15175,152.544,-28.9358,1,7,X810,Northern NSW,X810.s1
15176,152.5505,-28.9315,1,7,X810,Northern NSW,X810.s1
15177,152.5623,-28.9304,1,7,X810,Northern NSW,X810.s1
15178,152.5659,-28.9261,1,7,X810,Northern NSW,X810.s1
15179,152.5773,-28.9325,1,7,X810,Northern NSW,X810.s1
15180,152.581,-28.9286,1,7,X810,Northern NSW,X810.s1
15181,152.5801,-28.9115,1,7,X810,Northern NSW,X810.s1
15182,152.5742,-28.909,1,7,X810,Northern NSW,X810.s1
15183,152.5705,-28.9052,1,7,X810,Northern NSW,X810.s1
15184,152.5672,-28.9042,1,7,X810,Northern NSW,X810.s1
15185,152.5635,-28.9092,1,7,X810,Northern NSW,X810.s1
15186,152.5551,-28.9126,1,7,X810,Northern NSW,X810.s1
15187,152.548,-28.9089,1,7,X810,Northern NSW,X810.s1
15188,152.5547,-28.9025,1,7,X810,Northern NSW,X810.s1
15189,152.5545,-28.8995,1,7,X810,Northern NSW,X810.s1
15190,152.5573,-28.8935,1,7,X810,Northern NSW,X810.s1
15191,152.5653,-28.8857,1,7,X810,Northern NSW,X810.s1
15192,152.5734,-28.8637,1,7,X810,Northern NSW,X810.s1
15193,152.5677,-28.8579,1,7,X810,Northern NSW,X810.s1
15194,152.5618,-28.858,1,7,X810,Northern NSW,X810.s1
15195,152.5462,-28.8542,1,7,X810,Northern NSW,X810.s1
15196,152.5406,-28.8516,1,7,X810,Northern NSW,X810.s1
15197,152.5372,-28.8477,1,7,X810,Northern NSW,X810.s1
15198,152.553,-28.8302,1,7,X810,Northern NSW,X810.s1
15199,152.5572,-28.8233,1,7,X810,Northern NSW,X810.s1
15200,152.5549,-28.8179,1,7,X810,Northern NSW,X810.s1
15201,152.544,-28.8178,1,7,X810,Northern NSW,X810.s1
15202,152.5392,-28.8149,1,7,X810,Northern NSW,X810.s1
15203,152.537,-28.8039,1,7,X810,Northern NSW,X810.s1
15204,152.5437,-28.7879,1,7,X810,Northern NSW,X810.s1
15205,152.5416,-28.7818,1,7,X810,Northern NSW,X810.s1
15206,152.531,-28.7814,1,7,X810,Northern NSW,X810.s1
15207,152.5194,-28.7948,1,7,X810,Northern NSW,X810.s1
15208,152.5143,-28.7917,1,7,X810,Northern NSW,X810.s1
15209,152.5152,-28.7844,1,7,X810,Northern NSW,X810.s1
15210,152.511,-28.7797,1,7,X810,Northern NSW,X810.s1
15211,152.5065,-28.7812,1,7,X810,Northern NSW,X810.s1
15212,152.5019,-28.7856,1,7,X810,Northern NSW,X810.s1
15213,152.4967,-28.7855,1,7,X810,Northern NSW,X810.s1
15214,152.4803,-28.7803,1,7,X810,Northern NSW,X810.s1
15215,152.4776,-28.7771,1,7,X810,Northern NSW,X810.s1
15216,152.4782,-28.7751,1,7,X810,Northern NSW,X810.s1
15217,152.4808,-28.7725,1,7,X810,Northern NSW,X810.s1
15218,152.4903,-28.7689,1,7,X810,Northern NSW,X810.s1
15219,152.4921,-28.7646,1,7,X810,Northern NSW,X810.s1
15220,152.4891,-28.7592,1,7,X810,Northern NSW,X810.s1
15221,152.4804,-28.7532,1,7,X810,Northern NSW,X810.s1
15222,152.4798,-28.7508,1,7,X810,Northern NSW,X810.s1
15223,152.4836,-28.7487,1,7,X810,Northern NSW,X810.s1
15224,152.4903,-28.7501,1,7,X810,Northern NSW,X810.s1
15225,152.4952,-28.7484,1,7,X810,Northern NSW,X810.s1
15226,152.4982,-28.7448,1,7,X810,Northern NSW,X810.s1
15227,152.499,-28.7411,1,7,X810,Northern NSW,X810.s1
15228,152.496,-28.7365,1,7,X810,Northern NSW,X810.s1
15229,152.49,-28.7359,1,7,X810,Northern NSW,X810.s1
15230,152.4813,-28.7408,1,7,X810,Northern NSW,X810.s1
15231,152.4777,-28.7463,1,7,X810,Northern NSW,X810.s1
15232,152.4725,-28.747,1,7,X810,Northern NSW,X810.s1
15233,152.4713,-28.7428,1,7,X810,Northern NSW,X810.s1
15234,152.4761,-28.7376,1,7,X810,Northern NSW,X810.s1
15235,152.4744,-28.7311,1,7,X810,Northern NSW,X810.s1
15236,152.4724,-28.7308,1,7,X810,Northern NSW,X810.s1
15237,152.4679,-28.7353,1,7,X810,Northern NSW,X810.s1
15238,152.4653,-28.7358,1,7,X810,Northern NSW,X810.s1
15239,152.4558,-28.7318,1,7,X810,Northern NSW,X810.s1
15240,152.4392,-28.7286,1,7,X810,Northern NSW,X810.s1
15241,152.435,-28.7251,1,7,X810,Northern NSW,X810.s1
15242,152.4274,-28.7255,1,7,X810,Northern NSW,X810.s1
15243,152.4214,-28.718,1,7,X810,Northern NSW,X810.s1
15244,152.4147,-28.7233,1,7,X810,Northern NSW,X810.s1
15245,152.4091,-28.7242,1,7,X810,Northern NSW,X810.s1
15246,152.4071,-28.7223,1,7,X810,Northern NSW,X810.s1
15247,152.4048,-28.7106,1,7,X810,Northern NSW,X810.s1
15248,152.4062,-28.7042,1,7,X810,Northern NSW,X810.s1
15249,152.4038,-28.7038,1,7,X810,Northern NSW,X810.s1
15250,152.402,-28.7064,1,7,X810,Northern NSW,X810.s1
15251,152.3989,-28.7072,1,7,X810,Northern NSW,X810.s1
15252,152.3874,-28.702,1,7,X810,Northern NSW,X810.s1
15253,152.3792,-28.704,1,7,X810,Northern NSW,X810.s1
15254,152.3762,-28.7027,1,7,X810,Northern NSW,X810.s1
15255,152.376,-28.693,1,7,X810,Northern NSW,X810.s1
15256,152.3738,-28.6865,1,7,X810,Northern NSW,X810.s1
15257,152.378,-28.6848,1,7,X810,Northern NSW,X810.s1
15258,152.3826,-28.6858,1,7,X810,Northern NSW,X810.s1
15259,152.3834,-28.6827,1,7,X810,Northern NSW,X810.s1
15260,152.3646,-28.6819,1,7,X810,Northern NSW,X810.s1
15261,152.3618,-28.6782,1,7,X810,Northern NSW,X810.s1
15262,152.364,-28.6719,1,7,X810,Northern NSW,X810.s1
15263,152.3632,-28.6702,1,7,X810,Northern NSW,X810.s1
15264,152.3596,-28.6685,1,7,X810,Northern NSW,X810.s1
15265,152.3523,-28.6705,1,7,X810,Northern NSW,X810.s1
15266,152.3493,-28.6673,1,7,X810,Northern NSW,X810.s1
15267,152.3532,-28.6601,1,7,X810,Northern NSW,X810.s1
15268,152.3516,-28.6574,1,7,X810,Northern NSW,X810.s1
15269,152.3487,-28.659,1,7,X810,Northern NSW,X810.s1
15270,152.3554,-28.6207,1,7,X810,Northern NSW,X810.s1
15271,152.3464,-28.6192,1,7,X810,Northern NSW,X810.s1
15272,152.343,-28.6151,1,7,X810,Northern NSW,X810.s1
15273,152.3359,-28.616,1,7,X810,Northern NSW,X810.s1
15274,152.3325,-28.6146,1,7,X810,Northern NSW,X810.s1
15275,152.3337,-28.6071,1,7,X810,Northern NSW,X810.s1
15276,152.3093,-28.6037,1,7,X810,Northern NSW,X810.s1
15277,152.2845,-28.6074,1,7,X810,Northern NSW,X810.s1
15278,152.2767,-28.6109,1,7,X810,Northern NSW,X810.s1
15279,152.2699,-28.6099,1,7,X810,Northern NSW,X810.s1
15280,152.2681,-28.6083,1,7,X810,Northern NSW,X810.s1
15281,152.2685,-28.606,1,7,X810,Northern NSW,X810.s1
15282,152.2769,-28.6037,1,7,X810,Northern NSW,X810.s1
15283,152.2855,-28.6046,1,7,X810,Northern NSW,X810.s1
15284,152.2831,-28.5959,1,7,X810,Northern NSW,X810.s1
15285,152.2881,-28.5952,1,7,X810,Northern NSW,X810.s1
15286,152.2978,-28.589,1,7,X810,Northern NSW,X810.s1
15287,152.2952,-28.586,1,7,X810,Northern NSW,X810.s1
15288,152.2926,-28.587,1,7,X810,Northern NSW,X810.s1
15289,152.2908,-28.5859,1,7,X810,Northern NSW,X810.s1
15290,152.29,-28.5813,1,7,X810,Northern NSW,X810.s1
15291,152.2917,-28.5771,1,7,X810,Northern NSW,X810.s1
15292,152.2866,-28.5755,1,7,X810,Northern NSW,X810.s1
15293,152.2841,-28.5719,1,7,X810,Northern NSW,X810.s1
15294,152.2839,-28.5661,1,7,X810,Northern NSW,X810.s1
15295,152.2795,-28.56,1,7,X810,Northern NSW,X810.s1
15296,152.2837,-28.56,1,7,X810,Northern NSW,X810.s1
15297,152.2841,-28.5579,1,7,X810,Northern NSW,X810.s1
15298,152.2724,-28.5542,1,7,X810,Northern NSW,X810.s1
15299,152.2787,-28.5525,1,7,X810,Northern NSW,X810.s1
15300,152.2747,-28.5489,1,7,X810,Northern NSW,X810.s1
15301,152.274,-28.5453,1,7,X810,Northern NSW,X810.s1
15302,152.2759,-28.5453,1,7,X810,Northern NSW,X810.s1
15303,152.2814,-28.5506,1,7,X810,Northern NSW,X810.s1
15304,152.282,-28.549,1,7,X810,Northern NSW,X810.s1
15305,152.2783,-28.5419,1,7,X810,Northern NSW,X810.s1
15306,152.2814,-28.5413,1,7,X810,Northern NSW,X810.s1
15307,152.2834,-28.5435,1,7,X810,Northern NSW,X810.s1
15308,152.288,-28.5405,1,7,X810,Northern NSW,X810.s1
15309,152.2755,-28.5318,1,7,X810,Northern NSW,X810.s1
15310,152.2852,-28.5333,1,7,X810,Northern NSW,X810.s1
15311,152.2868,-28.531,1,7,X810,Northern NSW,X810.s1
15312,152.2861,-28.5266,1,7,X810,Northern NSW,X810.s1
15313,152.2904,-28.5283,1,7,X810,Northern NSW,X810.s1
15314,152.2926,-28.5273,1,7,X810,Northern NSW,X810.s1
15315,152.2881,-28.5197,1,7,X810,Northern NSW,X810.s1
15316,152.2943,-28.5176,1,7,X810,Northern NSW,X810.s1
15317,152.2873,-28.5127,1,7,X810,Northern NSW,X810.s1
15318,152.2898,-28.5113,1,7,X810,Northern NSW,X810.s1
15319,152.2882,-28.5066,1,7,X810,Northern NSW,X810.s1
15320,152.2919,-28.504,1,7,X810,Northern NSW,X810.s1
15321,152.2893,-28.5013,1,7,X810,Northern NSW,X810.s1
15322,152.2971,-28.4948,1,7,X810,Northern NSW,X810.s1
15323,152.2963,-28.5005,1,7,X810,Northern NSW,X810.s1
15324,152.3027,-28.4957,1,7,X810,Northern NSW,X810.s1
15325,152.3025,-28.5005,1,7,X810,Northern NSW,X810.s1
15326,152.3043,-28.5013,1,7,X810,Northern NSW,X810.s1
15327,152.3145,-28.4951,1,7,X810,Northern NSW,X810.s1
15328,152.3192,-28.4949,1,7,X810,Northern NSW,X810.s1
15329,152.3057,-28.4879,1,7,X810,Northern NSW,X810.s1
15330,152.3062,-28.4858,1,7,X810,Northern NSW,X810.s1
15331,152.3115,-28.4884,1,7,X810,Northern NSW,X810.s1
15332,152.3132,-28.4795,1,7,X810,Northern NSW,X810.s1
15333,152.3116,-28.4753,1,7,X810,Northern NSW,X810.s1
15334,152.3177,-28.4729,1,7,X810,Northern NSW,X810.s1
15335,152.3164,-28.4799,1,7,X810,Northern NSW,X810.s1
15336,152.3181,-28.4819,1,7,X810,Northern NSW,X810.s1
15337,152.3225,-28.48,1,7,X810,Northern NSW,X810.s1
15338,152.3229,-28.4752,1,7,X810,Northern NSW,X810.s1
15339,152.3319,-28.4812,1,7,X810,Northern NSW,X810.s1
15340,152.3326,-28.4788,1,7,X810,Northern NSW,X810.s1
15341,152.3311,-28.4752,1,7,X810,Northern NSW,X810.s1
15342,152.3378,-28.4738,1,7,X810,Northern NSW,X810.s1
15343,152.3354,-28.4686,1,7,X810,Northern NSW,X810.s1
15344,152.3391,-28.4675,1,7,X810,Northern NSW,X810.s1
15345,152.3475,-28.4592,1,7,X810,Northern NSW,X810.s1
15346,152.3533,-28.4591,1,7,X810,Northern NSW,X810.s1
15347,152.3542,-28.4543,1,7,X810,Northern NSW,X810.s1
15348,152.3524,-28.4507,1,7,X810,Northern NSW,X810.s1
15349,152.3572,-28.4437,1,7,X810,Northern NSW,X810.s1
15350,152.3716,-28.4455,1,7,X810,Northern NSW,X810.s1
15351,152.3752,-28.4396,1,7,X810,Northern NSW,X810.s1
15352,152.3781,-28.4426,1,7,X810,Northern NSW,X810.s1
15353,152.3805,-28.4393,1,7,X810,Northern NSW,X810.s1
15354,152.3846,-28.4401,1,7,X810,Northern NSW,X810.s1
15355,152.3832,-28.435,1,7,X810,Northern NSW,X810.s1
15356,152.383,-28.4377,1,7,X810,Northern NSW,X810.s1
15357,152.3755,-28.4375,1,7,X810,Northern NSW,X810.s1
15358,152.3728,-28.4396,1,7,X810,Northern NSW,X810.s1
15359,152.3641,-28.4289,1,7,X810,Northern NSW,X810.s1
15360,152.3631,-28.423,1,7,X810,Northern NSW,X810.s1
15361,152.3607,-28.4247,1,7,X810,Northern NSW,X810.s1
15362,152.3522,-28.4196,1,7,X810,Northern NSW,X810.s1
15363,152.3541,-28.4081,1,7,X810,Northern NSW,X810.s1
15364,152.3376,-28.4061,1,7,X810,Northern NSW,X810.s1
15365,152.3389,-28.3985,1,7,X810,Northern NSW,X810.s1
15366,152.3437,-28.3955,1,7,X810,Northern NSW,X810.s1
15367,152.3532,-28.3965,1,7,X810,Northern NSW,X810.s1
15368,152.3539,-28.3938,1,7,X810,Northern NSW,X810.s1
15369,152.3555,-28.3938,1,7,X810,Northern NSW,X810.s1
15370,152.3612,-28.3961,1,7,X810,Northern NSW,X810.s1
15371,152.3725,-28.3958,1,7,X810,Northern NSW,X810.s1
15372,152.3766,-28.3987,1,7,X810,Northern NSW,X810.s1
15373,152.3779,-28.3958,1,7,X810,Northern NSW,X810.s1
15374,152.3826,-28.3926,1,7,X810,Northern NSW,X810.s1
15375,152.3976,-28.3881,1,7,X810,Northern NSW,X810.s1
15376,152.4057,-28.3731,1,7,X810,Northern NSW,X810.s1
